id_ci,id_delito,id_vicf,id_tv,id_tpm,sexo,genero,pob,disc,fha_nac,edad,nacional
002206/2025,880002206/2025,1,1,0,1,1,3,3,,40,73
002047/2025,90002047/2025,2,1,0,2,2,3,3,,42,73
